review_id,user_id,business_id,stars,useful,funny,cool,text
L7hFlfBKI9QaVA5SSRDVPw,HdU44277Ep3T7RsbLN11mA,EpHB3Lj42SmAKPVP4GOE7Q,4.0,0,0,0,"We drove over on a very cold Saturday morning just before 9 AM. The line wasn't terribly long, which we could tell was because service was fast and efficient - there was a steady stream of customers coming through! The space itself is well-designed, though in the dead of winter it can be hard to sit comfortably with the draft from the doors!My husband and I split three donuts: maple bacon, bourbon salted caramel, and toasted coconut. We give the maple bacon and toasted coconut five stars, no contest. Generously sized and competitively priced at $3-4/each. I'm picky about my coconut donuts - I liked the blend of both toasted and untoasted shreds, though the way it fell off the donut itself in a crust was somewhat disappointing - it needed to stick on there through bites! Hubby was very satisfied with his maple bacon one - only rivaled by our fave place in San Diego (Great Maple). The bourbon salted caramel one fell quite short of our expectations: the salt was scant, couldn't taste the caramel, and overall it tasted as if they used cheap bourbon but neglected to burn off the alcohol flavor. Way too strong - and as someone preggers, I questioned the safety of it after just one bite!Overall we will come back to try more flavors!"
vdDk4ipmIK_vbviD99ysSg,qfGlYRrau-vQ4xGVlrHXYA,dWBKYjQ3q2v2dOjsfLLxDg,3.0,0,0,0,"Great food, but wait staff less than desirable, as if they're too cool to give good CS. No hospitable greeting coming or going and the hostess unapologetically sat my party with another group. We were eventually moved to another table at my request. The waiter had the nerve to attach a 20% tip to our bill but didn't deserve that much. Be prepared for nonchalant attitudes."
TU3JEldwSG5wt7Jzq2MKxg,lCQE3lKQwYTcSxgDJD5PPg,WcqQMcFzoaDE7qv_2p0XDA,4.0,1,0,0,I have had neck and upper back discomfort for quite awhile and I thought it was just from going to the gym and it was normal. Brought it to my doctors attention and they had me do numerous MRI's and they told me everything was normal. Lots of tests and thousands of dollars later. Never mind the time.I have been seeing this chiropractic and all my discomfort is going away. I have better neck range of motion and my body alignment feels better.
jb4XGMkL9BPKMysiyP4MCw,zYtqocFF2d96AYaT4WE8yw,5CSb10ZhZB1CJ6OgC6mPSg,2.0,0,0,0,I walked over from the hotel for dinner and sat in the bar. The bartender was friendly. I ordered the filet with all vegetables. The veggies we're very boring. Like something you would get in public school. The filet had no flavor. I added lots of salt! I won't be back.
VyL_58Hgtix73QFUAdfTbA,1A7KfM4JLG43h0aItIHxBQ,ORhpT5x2G4hewGQn7_oWmA,3.0,4,0,2,"Well, a friend recommended coming here since it was newer to the area. I am always looking for a fun new breakfast place to meet with friends.The atmosphere was a nice quiet, but welcoming to group conversations. The hostess and waitress were both great. Made sure we had everything we needed even before we had opened our menus. Offered fresh orange juice before we even sat down. I was impressed and ready to look at the menu.Right away I noticed the jelly jar sitting on the table and wondered if they made their own jam or jelly. Looked over the menu and decided to go with the sausage omelet with red potatoes and biscuits on the side. I figured I had to try their biscuits since the restaurant has it in the name.The omelet was a good portion, I couldn't finish all of it. The red potatoes were a little greasy and a few too many spices thrown in. Sometimes less is more. I was disappointed with the biscuits. I was hoping to have a fresh home made tasting and looking biscuits. Instead I received what was probably a refrigerated pre-made biscuit that was a little dry on the outside. The jam was tasty though.Overall, it seems to be a great place to join with friends for breakfast. I didn't look over their lunch menu, but they do offer it. If I do go back again, I think I will try maybe one of their seasonal pancakes that changes each month."
upXZu6X2sAncjUg8hvCEVg,m-wkZxgQQnGQXGeUVP_8gA,FkoogYkpIgMpySZJk7018A,4.0,0,0,0,"I eat here whenever I go to the Variety Playhouse for a show. I love Gyro, service is fast. Dining room not very comfortable but I'm alwaysout in 15 minutesor less."
CqNtZmpf0EA7bDPonE554w,KAoQn2VNq21TF2UE7w5rMA,zfEuNOQCRUmBoduSmSRneg,1.0,3,1,0,Service was poor at best. My husband ordered a chicken and beef combo. When his meal was served it contained shrimp which he is allergic to. Our appetizer which were ordered before our main meal was delivered half through the entree and came out burnt.  Manager refused to talk to my husband. We will not be back and don't recommend this place to anyone. It used to be good with good service but not anymore
-eo3K-OhYsE-2-PhH58H7w,7UjlflCBSQrqaSTa0Pyz8A,V0oqKvCaaEM-NSFDH5xKBQ,1.0,6,1,0,Avoid! Positive review here doubtless written by the owner. These guys sold us a defective refrigerator. The brand and model they sold us has had class action law suits against it. I would not recommend this place.
q5MoeMSZ7KcDZHE9UuOidw,GhM7oDnwUQw6G_EfiwOzhQ,TEvlXw2HceTCUkLkJpfv1w,5.0,1,0,0,"I have known Sarah for 4 years and she has some serious talent! Her highlights always look amazing and blonde! not yellow blonde! Also, my hair grew 4 inches after getting a keratin treatment!!! If you get a keratin treatment twice a year I guarantee your hair will grow much faster! So happy!"
8YVWEn2wUBTVcAhmH7wqGw,6bBLcvaGb7uPWdUvEqtaYw,vjYb1TzSI4Rn0Z1IZbYptw,5.0,1,0,1,"Fetish is one of my favorite places to shop. I love shoes, and it is refreshing to find a place that doesn't have the same old stuff, in three different colors. The clothes are also adorable. They are fun without being tacky, and easy to wear in Austin. The staff is always so friendly and helpful without being overbearing. I always go to Fetish when I ahe an event, a wedding or just looking for something special for a night out."
-UdTEIThAvwhkuG18sFiXg,9vEtcybk2R7PyfgETjP-Cw,VFvCFOYtyK9ae4Skxvf3vA,5.0,1,0,0,"I love this place!  I've lived in Belgium and this is the REAL DEAL.  Great food, great staff.  Love the waffles and frites and sauces.  Truly a great place to go!"
2MaJ7np1dJvH9DeiuaMvJg,2AjuxLanPiLkEflPP7k5BA,WOW_tl5HC1l-n30Km4qPFw,4.0,0,0,0,"I just recently moved to coolidge corner and have begun exploring all of the amazing food options in the area (my waist isn't a fan of myself, but my stomach is!) and recently had the pleasure of stumbling onto the shwarma king.In a word... awesome. While a bit pricier than other takeout options (read: chinese or thai or a sandwich joint) you get high quality, tastes like home made food that is delicious. For 12.99 (and bring cash - no credit cards!) you can get a very generous portion of chicken kabobs, salad, rice, bread, pickles and sauces. For 11.99 you can get a large serving of chicken shwarma, rice, pickles, bread, sauces and more. These meals can easily be spread over 2 days, if desired (I always attempt to, but the food is so delicious I can't stop!) I've been looking for a good chicken and rice joint. While the one in NYC triumphs them all, this is good choice. I'd recommend asking for extra yogurt source or even having some of your own - the chicken shwarma plate is so massive, the little bit of yogurt sauce you get will not even come close to covering the entire dish"
Bx8GZoHbriRtUJ8br1-x7w,jSZyj3xT_p6RVcpqu-ozNA,B1bE80mdyebL15IVtHrJRA,5.0,2,0,0,How could you go wrong with 4.95 chicken souvlaki? The best value in town and the price doesnt reflex the quality of the food. Parking is always easy to find.
RlQUy_kk3IHDi6v_W7sHng,FQUpWhDDxDBwWOP5pwJeuA,YES12b8B0afEx-SWv-o1nw,4.0,0,0,0,Excellent pork egg rolls! Great friendly service. They are very busy but they always get you in and out. My only complaint is they sometimes run out of chicken on busy days and the chicken can be kind of fatty.
xcEexLfVQ5UtuaFBzE_XZw,3v44gcqP8oY2-RrkoKQdYQ,wDPx7RRNLGx-CZt7YD5RlQ,5.0,2,0,0,Not sure why they have such bad reviews. Called in a panic to get to the airport. Guy was there in 3 minutes and was super friendly.
7lavvEzlgcRnIeHVVWz8RQ,sr2pTeBbehzepVkzUXft7Q,K4X4nJVp0BcSn9Cvoavk8A,1.0,8,0,0,"I ordered a Burrito, and they gave me a Quesadilla..Then when they brought out the Burrito, it was SMOTHERED in extremely salty cheese, and there was a bunch of extremely salty cheese INSIDE the burrito as well, and an okay amount of steak.This was probably the SALTIEST BURRITO I HAVE EVER ATTEMPTED TO EAT IN MY LIFE.I had a stomach ache for 8 hours after I ate half of this burrito.I rarely give out 1-star reviews, but both of my friends did not like the food here either. Poor quality, and extremely salty."
a0AJ-V7beJYM7GoPx0wA3A,-BwNk3oPt2nl_4i7E-Ilbg,-KyR8FlsED8ZDQ3gbrCJfQ,2.0,0,2,0,"Is it just me, or is the shop owned by 19 year olds? I never see any older adults. Ever."
qpzOGyxntzTkwFhRwJCjug,-qpXiWIoCwvzmKxfntE0pg,Yw1vQd5U5GB6ZPqn2buhBg,3.0,3,2,1,"Finally got a chance to try this place...for the prices and portions, it's simply not worth it. The food was fine, but not what I would expect for $7 a plate.This is one of those cases where I wonder if the vegetarian selections just don't measure up to the meat dishes, because the veggie dishes we tried just weren't that impressive."
Ugo2ZZfDilH9FnC4__uTjg,KQqyRJoxnxnc0k0k4RACDw,udEndHxrl3X4g77T013dpg,1.0,2,0,1,"Horrible customer service. Their story keeps changing every time I call about what times they can possibly come. Additionally, they won't notify you before they come...you instead are supposed to just wait around for 4 hours for when they might show up or leave an extra key with them). Who has that sort of time, especially at these prices? I found other services that were willing to call me half an hour ahead of time and who provided way better customer service. This company isn't worth your time."
-XaX7_FMNPAjJuoQBSlIEw,MpG9ch04qV2VJ9JZjQmf6A,kdcnUiHns8Ni04Vl6VOikQ,5.0,1,1,0,Service was phenomenal...I recommend the trout and the corn soufflé. The view to The OK Cafe is my only knock on the place.  I love great service so that trumps the bad view for me.
Z7-04B8JuqfuhfvBtRn90Q,IlCauLvKjUJwqWcmHk8AJw,UrdNP1FUhOIwpa6kMGqMzA,5.0,0,0,0,"Dale at Beaverton heating and A/C is the best!.Our system shut down in the middle of winter.I didnt know what to do at that point, but Dale before i hired him came out and set up heaters,so that our business customers had heat,so i decided to go with him and I'am glad i did,Dale does quality work and communicates well.He is the kinda of person that wants your long term business,he goes the extra mile.and Niki as their customer/ schedule service rep was so friendly and helpful."
RPIxTajq7iJQfXS5M-5asw,lWDwkOjstveQ2Jq2FOzUxw,EA10YCkaxzRoCEOB38xv1Q,5.0,0,0,0,"Demais! Todas as atendentes são brasileiras, a comida vem rápido e tudo é muito bom. Porém meio caro..."
oxhmJGneHk1TbLwHxz6OVQ,Tc-gTlfZ-gAlHRK367HgEA,Yav1i2ig4lvQJdHX7svhKg,3.0,0,0,1,"The massage was pretty good, the foot massage and steam was interesting (definitely felt good on my feet) and they are very attentive. I'd go again."
zsj10CTtQj0-OygmQ9z5LA,WdQtlA8KWBUb2NOAHC-vbA,8RcJi9oQNTSMISxtmKHTbw,4.0,0,0,0,My daughter and I got our hair done today. I got Senegalese twists and she got box braids. We both love the fantastic work you ladies did! Thank you so much.
RnVvsYWZNhfy24ZC3P2HqQ,vIo3R-4jByyakYxyuhROpQ,HWmgRYHugocm9q9sFPt-jA,5.0,0,0,0,"I've been a few times, most of the times just to send a package or two with the labels already printed. People who work here are super friendly and fast. I especially liked Kevin; he seemed the friendliest out of the friendly bunch."
xTiE10LNciglfB6hGUAAZQ,Y9lAiO1NyAd00LzHjKCnVQ,8sBA-kBlOyqXjw0nMaH-BQ,1.0,0,0,0,"I purchased a Groupon to tan for my wedding, when I came into Tan Republic the young girl working there gave me ZERO information about the salon, the beds and the lotions.  She suggested a lotion that caused my skin to break out in small bumps and put me in worst bed for me for 8 minutes. I WAS BURNT ALL WEEKEND!  Everything she did for me was not at all what was best for me with my Irish heritage and very fair skin.  I went in on Monday and talked to a different girl who convinced me to purchase a different lotion to help my skin at a very discounted rate and gave me a free tan in the Diamond bed. She worked really hard to make things better.  The next day I came in and talk to the owner, he was a complete @$$ HOLE to me and basically told me that his employees are lazy and now that is my fault and my wallet is going to have to suffer because of their lack of effort to serve me as a customer.  I have wasted over ONE HUNDRED DOLLARS from my wedding budget now on tanning and am completely screwed over. I WOULD NEVER RECOMMEND GOING HERE IF AN OWNER CAN TREAT CUSTOMERS LIKE CRAP AND TALK BAD ABOUT HIS EMPLOYEES."
bl7RNzR3ig4NUAFqW9TBHg,cST8Zaw_m73cMYPYA1m1cA,-_GnwXmzC3DXsHR9nyaC2g,5.0,1,1,1,"Ohhh la la!!!!!!Whoever says negative things about Curra's is just really confused.  This place is awesome and I defy you to name another Mexican restaurant in Austin with this quality food for the affordable $$$.  Sure, there are better Mexican restaurants in Austin but they are much more expensive and we are in a recession people.  This is about the big picture.Not to be boring but my favorite dish is the Tacos Al Pastor.  This is pulled pork (I like mine on whole wheat tortillas) with a very delicious pineapple/avocado sauce that is to die for.  You will LOVE this.  For dinner you must have the cochinita pibil due to the uniqueness of such a dish and due to the fact that it is darn good!  The pork in this dish is cooked in a banana leaf and it has a hint of cinnamon.  Yum.  Their tortilla soup is really good too.  The only con to this place is the PARKING--ugh!  Since it is popular it is difficult to find a spot in their designated areas and being on a very busy part of Oltorf near a large hill getting out of Curra's once you are done can be a pain.  But it is well worth it!!"
aqk7NKX2E626Xs7wMdIEpA,wzxvR4BUeKxCektXl_mJaA,AXFwfcvUWwBWY-1AjJtOpg,3.0,1,0,0,"Walked in and ordered a large pepperoni, banana pepper and extra cheese to go.  Service was fast and friendly but the pizza itself didn't knock my socks off."
8A76aE5VTGeboYtZifHRyQ,Affti_HS0BVNFT5ZjY2kbg,1tJ25j22FXmkuQQW0F_Qfg,4.0,1,0,0,Awesome food.  You cannot go wrong with the lamb!Two negatives though:  1.) Not much in terms of parking spaces.2.) Not wheelchair accessible. :(
wcgkTAvRYx6TxjaDoAaI1w,Pyh7dS8iYR3XitWi8q02Tg,bZiIIUcpgxh8mpKMDhdqbA,5.0,0,0,0,I get the Greek burger every time because it's so dang good. Their kale salad was crazy good; big enough for 3 people to share. Expect to wait in line at least 30 min during peak times but staff routinely comes around for drink orders and even passes out samples when you're waiting.
ACu25LsAmWcIPvgCb2a5uA,yb67cyq9EUPein2Z9-eanQ,seMaQ-_ZxBHzOdAHaiogMA,4.0,2,0,1,"I typically don't have very high expectations when entering a greasy spoon diner. It seems a lot of people expect 5-star service and meals from very casual dining establishments. Unless wait staff is downright rude or incompetent, I'm fairly low maintenance. I've never had a bad meal or experience with service here. I've only eaten breakfast here but each time I went the food came out fast, it was good, and there were generous portions. Service was good and waitresses were polite and asked if I need anything during course of my meal."
Hq4MtDmLvb-3_gemMx54UQ,R1PeLW6xiZiEqgE6jazwhg,bP6goJODwRnM3AVy45Kn9w,5.0,0,0,0,"From all the great reviews I decided to swing by and pick up a sandwich. The reviews are right on the money, this is definitely the best Cuban sandwich I have ever had...hands down. I will definitely be returning with some friends so we can try out some other meals and of course their drinks. I would like to thank everyone for their comments and reviews which prompted me to go there for lunch."
YqGPZ7vkpeolJRKDg7OPjA,4GZZ5mdV6N52NQ_j9G0xUg,CJ2zRvF1li3BdrVZUgqXEA,5.0,0,1,1,"I respect the management here, they really helped me when I was in a Jam and didnt treat me like I was just some rando asking for a favor. I appreciate that the place is clean and the service is fast---if you rely on Burger king to fix that craving then this one will do it for you with a quickness and a smile. And decent people work here---Thank YOU BK!!!"
UcZx--1y2SXf7NSdZtbO4Q,Vir1YLxii6u3B2OB05yv7A,hEWYNotWmhq6tFYy2h2cjw,1.0,1,0,0,This is the worst. Avoid at all costs from Hartsfield Jackson.  Driver was texting and driving and on the phone the whole trip. Dangerous!
1aDzon53JC_DpvT2LTgV4Q,b718wS86UaV3rQ5Cml6gHA,2ijx9UxsEcgkLuEck4VCcg,5.0,0,0,0,Was looking for a Benjamin Moore paint dealer in the Stoneham area and ended up at Spartan Hardware.  Great selection of paint and color chips. Staff was friendly and the store has it's own parking lot right in front of the store.  I'll be back.
7skynBfR-iFV4LHYYe5UoA,q8tHeCjO83gJy1R3yrjeJA,oz882XuZCxajKo64Opgq_Q,4.0,0,0,0,"Great location -- amazing fried seafood -- good drinks -- excellent, attentive waitstaff.  Only misstep here in about 10 visits was when I ordered the stuffed lobster -- seafood stuffing was too oily and the lobster didn't blow me away.  But every other time has been great -- stick to the fried, fresh seafood, and you'll be happy here."
GuxPhed8bnImBUEXBn4SUQ,s_D1ExbsdJwdCDKiAORr6w,IJQdAZSEFPw1uonlaz77QQ,5.0,0,0,0,Great Gyro. Fun staff there and one of the best stops in the hall. Great lunch!
uKcvrErYoX4dLlOpkfEytg,TMt-XTN9fYArYC5Cs3U90w,kQL65oXphF7Dd0jbqlJ70w,2.0,0,0,0,"Ok but frequent renters and corporate renters will not be impressed.The service was satisfactory but as a frequent corporate renter the experience was not great. They aren't as polished or knowledgeable ad the larger Biston branches. Some things to keep in mind if you do rent follow. Know your corporate policy. They don't rent to business often and will try to up sell you on insurance (or scare you into it which I found unprofessional), they also put a very large hold on my corporate card, I've never experienced that in 10 years of rentals. Be on the look out for damage. The cars are filthy on the outside. This is mystifying as a car wash is down the street. Make the representative confirm no damage for each questionable area. I agree, dirty cars give the impression that they are hiding damage. For business, I'll try to stick with the bigger Boston branches."
TRVdatF-bkPsiMrPJAYQyQ,chg6coDBhj6405SuF-c5og,Az0F28njIpKlzRF8FHyKvQ,1.0,0,1,0,"We bought a slice a of apple strudel and a day-old almond horn to take home and were really disappointed.  The strudel was below average and not as good as supermarket strudel, but at 4 times the price.  The day old almond horn tasted like it was a week old, desiccated and starting to turn.  Just say no."
WKhInkGZNkdpaPVmD4IvDA,efU-wLWQAMBd_7WbSlJ_kg,IsNSLbEg83StYoB9YRbRHA,1.0,5,0,0,"Don't be fooled by the nice little neighborhood outside or the tour of the facilities. Save yourself and don't move here: Living on the pool: don't count of sleeping much due to 6 am skinny dippers and tons of people boozing at the pool. Every Saturday, every Sunday, and many week nights during the summer. Management: after  we had repeated, serious electrical problems, so we had to prod management to figure things out once it became a fire hazard. Maintenance inquiries are responded to quickly but definitely not in a way that makes you feel assured about further problems or the quality of work done on the current problem you called about. Other than maintenance, pretty unhelpful in general and not willing to work with you to find a solution to a problem.Laundry: one room w/ 4 working machines for hundreds of apts. I'll leave it at that. Parking: lived here less than 6 months and almost get hit inside the parking deck on a weekly basis. Security is no issue for someone wanting to get in/out without a key. Oh, and don't forget about the bent and scratched knife I found in the hallway a few weeks before they started investigating attempted break-ins. My apartment is unfortunately not great enough to make living in a super loud hotel seem bearable - looking forward to my lease ending."
3TweDeN8l03ivhq56KlE_g,5tz6fjJLv-eViYnyH3GcTQ,IpqBE7cWoDO14MIvhZJ8Nw,5.0,2,0,0,I went here today for a mani/pedi with Amanda. She was so so super friendly and nice and did a great job on my nails. It was also really nice that they seem to have a good rapport with their returning customers. I will be back and would definitely recommend giving this place a shot.
H4fbqomLAlsgBAOeRfH8fg,8QSA_y7ehgmMspDgKXdVQA,eN9X7gSlMoaoFyPG-yGVKA,5.0,2,0,0,"Best service I have ever received from car dealer or service shop. Hands down. Great staff, wonderful work and easy to deal with. If you use them you will be very happy with the quality of the work.  The customer service is unrealistically wonderful.  I couldn't be happier.I have sent my sister and father to them.  Everyone experienced the same level of attention and professionalism.  Thank you guys!"
fw9J-w5lKyRi5p0baCOo6g,fUV4LLX_UvXlLW5_QyY_sA,5Yjlkds0PtfGhiNPMWIRIw,1.0,0,0,0,"I tried to give this place another chance. I ordered different dish from last time. My honey BBQ chicken was burn. The chef covered that by peeling off the chicken skin. :( Disappointing. Plus, the restaurant staff is not helpful and not flexible. There are many open tables in the restaurant, but the server push all their guests in one side and all tables are pretty close! i can reach my arms out and touch other table. I asked to change table so me and my friend can feel comfortable and have our conversation (because we can hear other people talking and loudly). The staff refused to let us change even tho there are so MANY open tables. I can't understand this place."
A-xBSmmCDUzpxomQXNxt_A,BP-hM7GCQcQBzdDEYt-gqQ,TrGRWcKEn5xZtOCMmoCQcg,5.0,0,0,1,"Best value on the Square IMHO.  Just stumbled onto it by accident. Bryan Adams the owners bro in-law did an excellent job rep'ing the place. I had the skinny cuban salad which was great. Then three tacos which were super. Bryan spent a long time visiting with me and performing some of his hits (kidding Bryan)This place is fresh, tasty, and unique. I think it has some legs and hope to see one in Minneapolis soon!Outstanding, I will be back."
5iB107LmlzAErnmIWpY_Cg,ZaLWVJHNDYzPwGkhOtfI_Q,VImbIWfxODVsiRHebSQePw,5.0,0,0,0,"My first ever brewery tour and I loved every minute of it! I don't live in Boston and my car happened to be in the garage the week I was there, so I really appreciated the proximity of the brewery from the orange line stop. Tours start every 30 minutes, so I easily passed the time in the gift shop and sipping coffee at a cafe nearby. Our tour guide was very informative and interactive the same time. He was funny and great so it was very easy listening to the tour. We get to taste hops and barley grains which was cool. The best part is getting the cute little 7 oz Sam Adams glass. We get to sample 3 different kinds of beer: Summer Ale, Boston Lager & The Pale Ale. All of them were great! I had a couple refills so I ended up buzzed, and very happy!"
QHIzK-1voinlVrR5l2LX4Q,yLS7sNv4FxvrFC-GVOun0w,mxk0UbRuG2kIgo5U4AyUyQ,3.0,0,0,0,"A go to take out for years, but lately the quality has been slipping. The pad thai was sort of bland and skimpy.The last time we ordered Thai Red Curry with seafood we opened the container and it STUNK I don't mean smelled a little fishy, it reeked. Had to toss it.The spring rolls were really tasty and crispy and tofu triangles were crisp on the outside and smooth and tender inside. An unexpected highlight.After so many good meals I'm sure to try them again, but they no longer command a spot on my go to list for take out."
Gh1AT_HwF-KBYj7wP0AVsg,zbbrmumnAfORMEAyTB9urw,_rt-Z934kfFzgG19nTrIcQ,2.0,1,0,0,"We went for drinks and a snack on Sunday afternoon so the place was empty and we had no problem parking.  The service was good, the queso was mild but really tasty.  The Spicy and the Mex Martini were good drinks but I have had better at other Tex Mex places in town."
d6siI2cT2joORWzpVoNoew,2f8eD4g8theJlAv81LVuig,8Qalp-5SiGMiZj_9VnVrxw,5.0,1,0,0,"I've recommended this company to move my mother this week because I moved with thim about a year ago , this week they made a perfect move to my mom also .. they was on time and made a clean and fast move.. mom was so happy because of the good service that she got Thank you guys ."
llmHor2BSaQlYNs_o9Smdg,jWh7pq61IBR5eInm8G7c6A,lFtnVOFkTO8tLLz-8PV2Pg,4.0,1,0,0,"You really can't go wrong with Marriott's Residence Inn brand.  They follow the same standards across the board so you always know what to expect from each of their brands.  Most of the Residence Inns have been updated and redecorated, and those that haven't either will be soon or don't need to be.  The included breakfasts are always substantial and the staff friendly and accommodating."
4T-uWWHehB_hlQ8vgLSk_A,ed6ch8hG48sk6qWvrF76Xg,ERoYrBHNmTEEChY3RGaOGQ,5.0,0,0,0,"This was our first time here, the place is quite spacious but is still nice and does not have the feel of a big box place. Nice decoration of animalsAnd eggs and farms. waitress was very friendly and I like them at here you get a pot of coffee. we ordered a crepe and one benedict that both were really good. Also it is a good price for sure. This is going to be one of our favorite breakfast places going forward. Attached 3 pics"
AJtLSWJsf4E0gVhu8lvbQg,Eypq5gLLjCapBVVnMw_MyA,tCbdrRPZA0oiIYSmHG3J0w,4.0,0,0,1,"If one must have breakfast at the airport, perhaps due to hangover reasons, Flying Elephants makes a pretty good breakfast burrito. I felt that their beans were, for lack of a better word, pleasingly beany (legumy?) which helped settle my stomach on a rough morning."
b_pDjRq3wZbl8z7_HjnA0A,m1AL2oFQbvf_Zod9a7nWsQ,6lazkIi4AwuZcstS7za6Eg,5.0,0,0,0,"Dutch Bros is the gold-standard in customer service. Even if the line is long,  they send runners out to get your order before you get to the window so that your drink is ready when you pull forward. Their drinks are delicious and if you sip it and need more flavor,  they'll take care of it right away. This is a great company all around!"
wBsz3C6NhaOarNxprZX-gw,aiLRr1_uN3cUWGQn5cMtLQ,5Yjlkds0PtfGhiNPMWIRIw,5.0,2,0,1,"My family has been coming to this restaurant for about 9 years now.We absolutely love it and recommend it to everyone, and bring all our guests here. We even had Beau Thai cater my sons graduation party - and the party guests raved about the food.The food itself can sometimes be standard thai food, but there are two key standouts that we personally must get here: 1. The crab puffs on the appetizers menu. Almost every other thai restaurant has these, but the difference here is that these are not flat wontons that have a tiny bit of stuffing inside them. These are genuine PUFFS and are very full. When I order these at other restaurants, I'm always disappointed by the amount of fried empty wonton I have to tear away so that I can get a bite with some stuffing in it. Why would I want to eat just straight fried wonton wrapper? Pointless. Beau Thai makes these a really wonderful way - they are full, they are delicious, not too crabby tasting-but clearly made with crab, and (I'm pretty sure) you get 8 to an order. It's a great deal for the price.  They also have peas in them, which I find delightful, my non-pea-loving son does not. I like the added flavor and the little bit of texture it brings. They aren't overwhelming so even though my son doesn't like peas, he still LOVES these crab puffs.2. Peanut chicken. I don't actually know if that's even the name, but that's what we've been calling it for almost a decade. Regardless of what you call it, t's REALLY good stuff. It's this huge bowl full of chicken swimming in peanut sauce. It's almost a soup, but served over rice and oh-so-good. There's nobody in Portland that serves this in the same way (that we have ever heard of). We almost always order a separate dish of this to go home with us - it's even better the next day (I like it served in a wrap with lettuce- mmmmm!). **the chicken satay is also a favorite, but it's really just chicken and peanut sauce (see number 2 above). The service here can NOT be beat. We just adore the owner and her staff. If you call the order in, it will be ready quickly, and if you're in a hurry but eating there-just let her know and she will get your food to you in a flash. If you don't special request the speedy service, it's pretty normal wait time if you have a group-almost no wait time if there's just two of you, but you can definitely tell that the food is made fresh. The restaurant itself is wonderful. Great atmosphere, always very clean, good location, lots of seating. My friends and I love that they have these massive booths for groups, I think they probably fit 8-10 easily and have some wonderful privacy to them. Every time I'm there with a group, we feel like we're in a private room.Parking is the only issue. If you don't mind walking, just head down a couple blocks to 18th or so and you'll find lots. Parking on 21st is always a mess though and isn't a blight on the restaurant itself.I highly recommend Beau Thai - locally owned,  authentic thai owner, perfect ambience, and wonderful food at reasonable prices all make for a great experience."
WOUIRprvdg-rZT9sNVcAKA,2bEx_LiZyMzLQf9qvYKgMQ,hC8tjO56pqSynapvplVe3Q,1.0,1,0,0,This is the closest Mickey D's to me so it is almost essential. They are pretty fast and drive through is never overwhelmed. The food has never be anything to complain about but the employees are terrible( with a exception or two). I always am pleasant and say thank you and these girls never say anything back and just close the window. I think that is totally rude. I think the owner should maybe talk to them about being a bit more friendly because there are much better options out there on the same price point.
VROeRebIsWUZjd8-K15s8w,7hZH1WJvlM2VrZMjSVPVcw,PLdsnxUpirDo8BPdYSIHnw,5.0,6,1,1,"I absolutely love Lifetime. I've been a member at this gym for 3 years now and though I wouldn't label myself a 'gym rat', some of my friends would disagree. I do workout 5-6 times a week. When you spend a lot of time in the gym there are somethings you can't compromise. Cleanliness, space, amenities for children and professionalism of the staff are the biggest things for me. Having been a member at LA Fitness previously I will say I won't ever go back to a gym that is a turnstile for employees and members. Lack of tenure and consistency is always a sign of a poorly managed gym or company. Lifetime is always clean, and has a great staff that keeps the gym that way! The amount of equipment and space is great. I never feel that I have to wait for something endlessly. And they have great programs for adults and children, including karate, swimming, squash, basketball and an array of group fitness classes. I love love love the child's center. Private basketball court and indoor/outdoor play area for the kids. Plus a media area equipped with iPads and iMacs, plus a separate room for infants and a tv area with games and toys! Those of you who have kids and go to LA fitness know this is a huge step up from the single room with a 20in tv and an old school McDonald's style playplace, lol. If you're thinking to sign up but are worried about the pricing, I highly suggest you at least try it out on a guest pass or trial. It's well worth the money in comparison to other gyms. The sales staff is super friendly and accommodating. Go see Micah, Caroline, Nick or Sergio!"
MYYqJ2vBs6dL-l2l_uGG6Q,mdJNlhEKgxIbsK3-DnL9Ww,uyIf-pEaZAD8FGt1WHAWMw,5.0,1,0,0,"Chef Drew Garns and beverage manager Chris Dillman have combined to create one of the most outstanding dining options in the city -- and one that won't break the bank, either.Chef Garns' attention to detail, from the house-smoked brisket he uses in the out-of-this-world pastrami sandwiches right down to every last made-in-house condiment on the plate, pervades the kitchen's offerings, and every dish reflects his relentless quest for quality.Dillman brings to the equation a cocktail menu that combines classics -- gin martinis, an Old Fashioned with bitters-soaked sugar cubes -- and inspired, carefully-balanced new creations consisting of such elements as raisin-infused grappa and elderflower liqueur.  One gets the sense that, were the cocktail masters of the pre-Prohibition era to sit down at the bar at Details, they would conclude that Dillman has picked up seamlessly where they left off.Not to be missed."
TiIwiM7YQObq1PceUuimZw,pAnq3j5kx1IBSNZqgOFNSg,aqNd1SaHTNGATIOy24sYxQ,4.0,0,0,0,"I had lunch at this place like a 3-4 years ago. And I remember that my food was really good. I ordered something with veal and it was cooked to perfection. Bread was good too, usually I don't eat bread, but they warmed it up and I couldn't resist the smell at cold winter day. I'll come back sometime soon."
UW6ENRmOhHZuJ7XbDi4SKg,Y8TVTlcl3WpJB117EfJqxA,ob0T61uPgaKgfJbztLQQXA,3.0,0,1,0,mix feelings but over all they did a good job and quick for less then other company no more nor less no more dog hair on couch on the carpet or anywhere I can see I might use them again we will see about that
